index,cleaned_job_title,senior,min_salary_estimate,max_salary_estimate,average_salary,cleaned_company_name,rating,location_city,location_state,headquarters_city,headquarters_state,same_state,size,founded,type_of_ownership,industry,sector,revenue,python,r_skills,sql_skills,spark,hadoop,tableau,excel,aws,azure,tensorflow,keras,pytorch,sas
213,"Data Engineer",0,79,106,92.50,Klaviyo,4.8,Boston,MA,Boston,MA,1,"201 to 500 employees",2012,"Company - Private","Computer Hardware & Software","Information Technology","Unknown / Non-Applicable",1,0,0,0,0,0,0,0,0,0,0,0,0
214,"Data Engineer",0,79,106,92.50,"Southwest Research Institute",3.9,"Oklahoma City",OK,"San Antonio",TX,0,"1001 to 5000 employees",1947,"Nonprofit Organization","Research & Development","Business Services","$500 million to $1 billion (USD)",1,0,0,0,0,0,1,0,0,0,0,0,0
215,"Data Scientist",0,79,106,92.50,AstraZeneca,4,Gaithersburg,MD,Cambridge,"United Kingdom",0,"10000+ employees",1913,"Company - Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","$10+ billion (USD)",1,1,1,1,1,0,0,1,1,0,0,0,1
216,"Data Analyst",1,79,106,92.50,"The Buffalo Group",4.3,"Fort Belvoir",VA,Reston,VA,1,"501 to 1000 employees",2010,"Company - Private","IT Services","Information Technology","$100 to $500 million (USD)",1,0,0,0,0,0,0,0,0,0,0,0,0
217,"Data Manager",0,79,106,92.50,"Central California Alliance for Health",3.5,"Scotts Valley",CA,"Scotts Valley",CA,1,"501 to 1000 employees",1996,"Nonprofit Organization","Health Care Services & Hospitals","Health Care","$500 million to $1 billion (USD)",0,0,1,0,0,1,0,0,0,0,0,0,0
218,"Data Modeler",0,79,106,92.50,MassMutual,3.7,Boston,MA,Springfield,MA,1,"5001 to 10000 employees",1851,"Company - Private","Insurance Carriers",Insurance,"$10+ billion (USD)",0,0,1,1,1,0,1,0,0,0,0,0,0
219,"Machine Learning Engineer",1,79,106,92.50,"Tempus Labs",3.3,"Redwood City",CA,Chicago,IL,0,"501 to 1000 employees",2015,"Company - Private","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","Unknown / Non-Applicable",1,0,1,0,0,0,0,1,0,1,0,1,0
220,"Data Analyst",0,79,106,92.50,"Security Finance Corporation of Spartanburg",3.1,Spartanburg,SC,Spartanburg,SC,1,"1001 to 5000 employees",1955,"Company - Private",Lending,Finance,"Unknown / Non-Applicable",0,0,1,0,0,0,0,0,0,0,0,0,0
221,"Machine Learning Engineer",0,71,123,97.00,PulsePoint,4.3,"New York",NY,"New York",NY,1,"51 to 200 employees",2011,"Company - Private",Internet,"Information Technology","$100 to $500 million (USD)",1,0,0,1,1,0,0,0,0,0,0,0,0
222,"Data Scientist",0,71,123,97.00,LSQ,4.2,Orlando,FL,Orlando,FL,1,"51 to 200 employees",1996,"Company - Private","Investment Banking & Asset Management",Finance,"$100 to $500 million (USD)",1,1,0,1,1,1,1,1,0,1,0,0,1
223,"Data Engineer",0,71,123,97.00,"Resurgent Capital Services",4.4,Cincinnati,OH,Greenville,SC,0,"201 to 500 employees",1998,"Company - Private","Venture Capital & Private Equity",Finance,"$50 to $100 million (USD)",1,1,1,0,0,0,1,1,1,0,0,0,0
224,"Data Scientist",0,71,123,97.00,Opendoor,3.6,"San Francisco",CA,"San Francisco",CA,1,"501 to 1000 employees",2014,"Company - Private","Real Estate","Real Estate","$2 to $5 billion (USD)",1,0,1,0,0,0,0,1,0,0,0,0,0
225,"Data Scientist",0,71,123,97.00,"Global Data Management Inc",4.5,Hartford,CT,Woodbridge,NJ,0,"51 to 200 employees",2008,"Company - Private","IT Services","Information Technology","$5 to $10 million (USD)",1,1,1,0,0,0,0,0,0,0,0,0,0
226,"Data Scientist",0,71,123,97.00,"Photon Infotech",3,Chicago,IL,Chennai,India,0,"1001 to 5000 employees",1999,"Company - Private","IT Services","Information Technology","$100 to $500 million (USD)",1,1,1,1,1,0,1,0,0,0,0,0,0
227,"Data Scientist",0,71,123,97.00,REE,5,NULL,NULL,"Tel Aviv-Yafo",Israel,0,"51 to 200 employees",2018,"Company - Private","Transportation Equipment Manufacturing",Manufacturing,"Unknown / Non-Applicable",1,1,0,0,0,0,0,0,0,0,0,0,0
228,"Machine Learning Engineer",0,71,123,97.00,"Riverside Research Institute",3.6,Beavercreek,OH,Arlington,VA,0,"501 to 1000 employees",1967,"Nonprofit Organization","Federal Agencies",Government,"$50 to $100 million (USD)",1,0,0,0,0,0,0,0,0,1,0,1,0
229,"Data Analyst",0,71,123,97.00,"T. Rowe Price",3.6,Baltimore,MD,Baltimore,MD,1,"5001 to 10000 employees",1937,"Company - Public","Investment Banking & Asset Management",Finance,"$2 to $5 billion (USD)",1,1,0,0,0,1,1,0,0,0,0,0,0
230,"Data Scientist",0,71,123,97.00,"Encode, Inc.",NULL,Norfolk,VA,Manalapan,NJ,0,"1 to 50 employees",NULL,"Company - Private","IT Services","Information Technology","$5 to $10 million (USD)",0,0,0,0,0,0,1,1,0,0,0,0,0
231,"Data Scientist",0,71,123,97.00,Evidera,3.8,Bethesda,MD,Bethesda,MD,1,"501 to 1000 employees",2013,"Subsidiary or Business Segment","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","$100 to $500 million (USD)",0,0,0,0,0,0,1,0,0,0,0,0,1
232,"Data Scientist",0,71,123,97.00,"BWX Technologies",3.3,"Oak Ridge",TN,Lynchburg,VA,0,"5001 to 10000 employees",1850,"Company - Public","Aerospace & Defense","Aerospace & Defense","$500 million to $1 billion (USD)",1,1,0,0,0,0,0,0,0,1,1,1,0
233,"Data Analyst",0,71,123,97.00,"Brighthouse Financial",3.8,Charlotte,NC,Charlotte,NC,1,"1001 to 5000 employees",2017,"Company - Public","Insurance Carriers",Insurance,"Unknown / Non-Applicable",0,0,0,0,0,0,0,0,0,0,0,0,0
234,"Data Scientist",1,71,123,97.00,"Argo Group US",3.5,"New York",NY,Hamilton,Bermuda,0,"1001 to 5000 employees",1948,"Company - Public","Insurance Carriers",Insurance,"$1 to $2 billion (USD)",1,1,1,1,1,0,0,1,0,1,1,1,0
235,"Data Scientist",0,71,123,97.00,"II-VI Incorporated",3.3,Champaign,IL,Saxonburg,PA,0,"10000+ employees",1971,"Company - Public","Telecommunications Manufacturing",Telecommunications,"$1 to $2 billion (USD)",0,0,1,0,0,0,1,0,0,0,0,0,1
236,"Data Scientist",0,71,123,97.00,"Surya Systems",4.6,"San Francisco",CA,Bristol,PA,0,"1 to 50 employees",NULL,"Company - Private","Computer Hardware & Software","Information Technology","Less than $1 million (USD)",1,1,1,0,1,1,0,0,0,0,0,0,0
237,"Data Scientist",0,71,123,97.00,PayPal,3.8,Texas,TX,"San Jose",CA,0,"10000+ employees",1998,"Company - Public",Internet,"Information Technology","$10+ billion (USD)",1,1,0,1,1,0,1,0,0,0,0,0,0
238,"Data Analyst",1,71,123,97.00,Life360,3.9,"San Francisco",CA,"San Francisco",CA,1,"51 to 200 employees",2008,"Company - Public",Internet,"Information Technology","Unknown / Non-Applicable",1,0,1,0,0,1,0,0,0,0,0,0,0
239,"Data Scientist",0,71,123,97.00,"Predictive Research Inc",3.9,Plano,TX,Bangalore,India,0,"1 to 50 employees",NULL,"Company - Private",Consulting,"Business Services","Unknown / Non-Applicable",1,0,0,0,0,0,0,0,0,1,0,0,0
240,"Data Scientist",0,90,124,107.00,"Oversight Systems",4.7,Atlanta,GA,Atlanta,GA,1,"51 to 200 employees",2003,"Company - Private","Computer Hardware & Software","Information Technology","$25 to $50 million (USD)",1,0,1,0,0,0,1,0,0,0,1,1,0
241,"Data Scientist",1,90,124,107.00,"Acuity Insurance",4.8,Sheboygan,WI,Sheboygan,WI,1,"1001 to 5000 employees",1925,"Company - Private","Insurance Carriers",Insurance,"$1 to $2 billion (USD)",0,0,0,0,0,0,0,0,0,0,0,0,1
242,"Data Engineer",0,90,124,107.00,1010data,3.1,"New York",NY,"New York",NY,1,"201 to 500 employees",2000,"Company - Private","Computer Hardware & Software","Information Technology","$50 to $100 million (USD)",1,0,1,0,0,0,1,1,0,0,0,0,0
243,"Data Scientist",0,90,124,107.00,Gigya,3.6,"Palo Alto",CA,"Mountain View",CA,1,"201 to 500 employees",2006,"Company - Private","Enterprise Software & Network Solutions","Information Technology","$10 to $25 million (USD)",0,0,0,0,0,0,0,0,0,0,0,0,0
244,"Data Scientist",0,90,124,107.00,"Genesis Research",5,Hoboken,NJ,Hoboken,NJ,1,"1 to 50 employees",2009,"Company - Private","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","Unknown / Non-Applicable",1,1,1,0,0,0,0,0,0,0,0,0,0
245,"Data Scientist",0,90,124,107.00,Sanofi,3.7,Cambridge,MA,Paris,France,0,"10000+ employees",1973,"Company - Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","$10+ billion (USD)",1,0,1,0,0,1,0,0,0,0,0,0,0
246,"Data Scientist",0,90,124,107.00,"XPO Logistics",3.7,Lebanon,IN,Greenwich,CT,0,"10000+ employees",2011,"Company - Public","Transportation Management","Transportation & Logistics","$10+ billion (USD)",1,1,1,0,0,0,0,0,0,0,0,0,0
247,"Data Scientist",0,90,124,107.00,"Trace Data",3.9,Oakland,CA,"Santa Ana",CA,1,"51 to 200 employees",2000,"Company - Private","Insurance Carriers",Insurance,"$10 to $25 million (USD)",1,1,1,1,0,0,0,0,0,1,0,1,1
248,"Data Scientist",0,90,124,107.00,Descript,4.3,"San Francisco",CA,Houston,TX,0,"1 to 50 employees",NULL,"Company - Private",NULL,NULL,"Less than $1 million (USD)",1,0,0,0,0,0,0,0,0,0,0,0,0
249,"Data Scientist",0,90,124,107.00,"Rincon Research Corporation",4.2,Melbourne,FL,Tucson,AZ,0,"201 to 500 employees",1983,"Company - Private","Aerospace & Defense","Aerospace & Defense","$50 to $100 million (USD)",1,0,0,0,0,0,0,0,0,0,0,0,0
250,"Data Scientist",1,90,124,107.00,MassMutual,3.7,Boston,MA,Springfield,MA,1,"5001 to 10000 employees",1851,"Company - Private","Insurance Carriers",Insurance,"$10+ billion (USD)",1,1,1,1,1,0,0,1,0,0,0,0,0
251,"Data Scientist",0,90,124,107.00,"Better Hire",4,Birmingham,AL,Birmingham,AL,1,"1 to 50 employees",NULL,"Company - Private",NULL,NULL,"Unknown / Non-Applicable",0,0,1,0,0,0,0,0,0,0,0,0,0
252,"Data Scientist",0,90,124,107.00,"Parker Hannifin",3.3,Cleveland,OH,Cleveland,OH,1,"10000+ employees",1917,"Company - Public","Industrial Manufacturing",Manufacturing,"$10+ billion (USD)",1,0,1,0,0,0,1,0,0,0,0,0,1
253,"Data Scientist",0,90,124,107.00,Gallup,4.1,"New York",NY,Washington,DC,0,"1001 to 5000 employees",1935,"Company - Private",Consulting,"Business Services","Unknown / Non-Applicable",1,1,0,0,0,0,1,0,0,0,0,0,0
254,"Data Scientist",0,90,124,107.00,"Insider Inc",3.3,"New York",NY,"New York",NY,1,"201 to 500 employees",2007,"Company - Private","News Outlet",Media,"$50 to $100 million (USD)",1,1,0,0,0,0,1,0,0,0,0,0,0
255,"Data Scientist",0,90,124,107.00,"Rapid Value Solutions",3.9,"San Francisco",CA,Pleasanton,CA,1,"201 to 500 employees",2009,"Company - Private","IT Services","Information Technology","Unknown / Non-Applicable",1,0,1,0,0,0,0,1,0,0,0,1,0
256,"Data Scientist",0,90,124,107.00,Battelle,3.1,Norwell,MA,Columbus,OH,0,"10000+ employees",1929,"Nonprofit Organization","Research & Development","Business Services","$5 to $10 billion (USD)",0,1,1,0,0,0,1,0,0,0,0,0,0
257,"Data Scientist",0,90,124,107.00,Ntrepid,4.2,Herndon,VA,Herndon,VA,1,"201 to 500 employees",2010,"Company - Private","IT Services","Information Technology","$50 to $100 million (USD)",1,0,1,0,0,0,0,0,0,0,0,0,0
258,"Data Scientist",0,90,124,107.00,"The Drive Media, Inc.",5,"New York",NY,NULL,NULL,0,Unknown,NULL,Unknown,NULL,NULL,"Unknown / Non-Applicable",1,0,1,0,0,0,1,0,0,1,0,0,0
259,"Data Engineer",0,90,124,107.00,"Affinity Solutions",2.9,"San Jose",CA,"New York",NY,0,"51 to 200 employees",1998,"Company - Private","Advertising & Marketing","Business Services","Unknown / Non-Applicable",1,0,1,1,0,1,0,0,0,0,0,0,0
260,"Machine Learning Engineer",1,90,124,107.00,"Sage Intacct",4.7,"San Francisco",CA,"San Jose",CA,1,"501 to 1000 employees",1999,"Subsidiary or Business Segment","Computer Hardware & Software","Information Technology","Unknown / Non-Applicable",1,0,1,0,0,0,0,0,0,0,0,0,0
261,"Machine Learning Engineer",1,90,124,107.00,"Constant Contact",3.6,Waltham,MA,Waltham,MA,1,Unknown,1995,"Subsidiary or Business Segment","Advertising & Marketing","Business Services","Unknown / Non-Applicable",1,1,0,1,1,0,1,1,0,0,0,0,0
262,"Data Scientist",0,91,150,120.50,"MIT Lincoln Laboratory",3.8,Lexington,MA,Lexington,MA,1,"1001 to 5000 employees",1951,"Nonprofit Organization","Aerospace & Defense","Aerospace & Defense","Unknown / Non-Applicable",1,1,1,1,1,0,0,0,0,0,0,0,1
263,"Data Scientist",0,91,150,120.50,"Puget Sound Energy",3.3,Bothell,WA,Bellevue,WA,1,"1001 to 5000 employees",1999,"Company - Private",Utilities,"Oil, Gas, Energy & Utilities","$2 to $5 billion (USD)",0,0,1,1,1,0,1,0,0,0,0,0,0
264,"Data Scientist",0,91,150,120.50,"Pacific Northwest National Laboratory",3.7,Richland,WA,Richland,WA,1,"1001 to 5000 employees",1965,Government,Energy,"Oil, Gas, Energy & Utilities","$500 million to $1 billion (USD)",0,0,0,0,0,0,0,0,0,0,0,0,0
265,"Director Role",0,91,150,120.50,"Analysis Group",3.8,Boston,MA,Boston,MA,1,"1001 to 5000 employees",1981,"Private Practice / Firm",Consulting,"Business Services","$100 to $500 million (USD)",1,1,1,0,0,0,1,1,0,0,0,0,0
266,"Data Scientist",0,91,150,120.50,"US Pharmacopeia",3.2,Rockville,MD,Rockville,MD,1,"1001 to 5000 employees",1820,"Nonprofit Organization","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","$100 to $500 million (USD)",1,1,1,0,0,1,1,0,0,0,0,0,0
267,"Data Scientist",0,91,150,120.50,"Itlize Global",4.6,Piscataway,NJ,Piscataway,NJ,1,"201 to 500 employees",2010,"Company - Private","IT Services","Information Technology","$10 to $25 million (USD)",1,0,0,1,1,0,0,0,0,0,0,0,0
268,"Data Scientist",0,91,150,120.50,eBay,3.5,"San Jose",CA,"San Jose",CA,1,"10000+ employees",1995,"Company - Public",Internet,"Information Technology","$10+ billion (USD)",1,1,1,0,1,1,0,0,0,0,0,0,0
269,"Data Engineer",0,91,150,120.50,Paige,5,"New York",NY,"New York",NY,1,"1 to 50 employees",2018,"Company - Private","Enterprise Software & Network Solutions","Information Technology","Unknown / Non-Applicable",1,0,1,0,0,0,1,1,0,0,0,0,0
270,"Data Engineer",0,91,150,120.50,"Shape Security",4.1,"Santa Clara",CA,"Mountain View",CA,1,"51 to 200 employees",2011,"Company - Private","IT Services","Information Technology","Unknown / Non-Applicable",1,0,0,0,0,0,0,1,0,0,0,0,0
271,"Data Manager",1,91,150,120.50,ABIOMED,4.1,Danvers,MA,Danvers,MA,1,"1001 to 5000 employees",1981,"Company - Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","$100 to $500 million (USD)",1,1,1,0,0,1,1,0,1,1,1,0,1
272,"Data Scientist",0,91,150,120.50,Comcast,3.5,"New York",NY,Philadelphia,PA,0,"10000+ employees",1963,"Company - Public",NULL,NULL,"$10+ billion (USD)",1,0,1,0,0,1,0,1,0,0,0,0,0
273,"Data Scientist",0,91,150,120.50,"Metronome, LLC",3.2,Vienna,VA,Fairfax,VA,1,"51 to 200 employees",2011,"Company - Private","IT Services","Information Technology","$10 to $25 million (USD)",1,1,1,1,0,0,0,0,0,0,0,0,1
274,"Data Scientist",0,91,150,120.50,SkillSoniq,5,"San Francisco",CA,"Jersey City",NJ,0,Unknown,NULL,"Company - Public",NULL,NULL,"Unknown / Non-Applicable",1,0,1,0,0,0,0,0,0,0,0,0,0
275,"Data Scientist",0,91,150,120.50,"Lawrence Livermore National Lab",4.7,Livermore,CA,Livermore,CA,1,"1001 to 5000 employees",1952,Government,"Federal Agencies",Government,"$1 to $2 billion (USD)",1,1,0,0,0,0,1,0,0,0,0,0,0
276,"Data Analyst",0,91,150,120.50,"FHLBank Pittsburgh",3.8,Pittsburgh,PA,Pittsburgh,PA,1,"201 to 500 employees",1932,"Company - Private","Banks & Credit Unions",Finance,"$1 to $2 billion (USD)",0,0,0,0,0,1,0,1,0,0,0,0,0
277,"Data Scientist",0,91,150,120.50,Jacobs,3.6,Herndon,VA,Dallas,TX,0,"10000+ employees",1947,"Company - Public","Architectural & Engineering Services","Business Services","$10+ billion (USD)",1,1,1,1,1,1,0,1,0,1,1,0,0
278,"Data Scientist",0,91,150,120.50,Klaviyo,4.8,Boston,MA,Boston,MA,1,"201 to 500 employees",2012,"Company - Private","Computer Hardware & Software","Information Technology","Unknown / Non-Applicable",0,0,0,0,0,0,0,0,0,0,0,0,0
279,"Data Scientist",0,91,150,120.50,"Underwriters Laboratories",3.3,Northbrook,IL,Northbrook,IL,1,"10000+ employees",1894,"Company - Private",Consulting,"Business Services","$2 to $5 billion (USD)",0,1,0,1,0,0,0,0,0,0,0,0,0
280,"Data Scientist",0,91,150,120.50,"Altus Group",3.7,Irvine,CA,Toronto,Canada,0,"1001 to 5000 employees",2005,"Company - Public","Real Estate","Real Estate","$100 to $500 million (USD)",1,0,1,0,0,1,1,1,1,0,0,0,0
281,"Data Scientist",0,91,150,120.50,Jobot,5,Irvine,CA,Irvine,CA,1,"51 to 200 employees",2018,"Company - Private","Staffing & Outsourcing","Business Services","$25 to $50 million (USD)",1,1,1,0,0,1,1,0,0,0,0,0,0
282,"Data Scientist",0,91,150,120.50,"Trovetechs Inc",NULL,"San Francisco",CA,Hillsborough,NJ,0,Unknown,NULL,"Company - Private",NULL,NULL,"Unknown / Non-Applicable",0,0,0,0,0,0,0,0,0,1,0,0,0
283,"Data Analyst",1,141,225,183.00,Edmunds.com,3.4,"Santa Monica",CA,"Santa Monica",CA,1,"501 to 1000 employees",1966,"Company - Private",Internet,"Information Technology","$100 to $500 million (USD)",1,0,1,0,0,1,1,1,0,0,0,0,0
284,"Data Scientist",0,141,225,183.00,"Cohere Health",5,Boston,MA,Boston,MA,1,"1 to 50 employees",2019,"Company - Private","IT Services","Information Technology","Unknown / Non-Applicable",1,1,1,0,0,0,1,0,0,0,0,0,0
285,"Data Scientist",0,141,225,183.00,"Trovetechs Inc",NULL,"San Francisco",CA,Hillsborough,NJ,0,Unknown,NULL,"Company - Private",NULL,NULL,"Unknown / Non-Applicable",0,0,0,0,0,0,0,0,0,1,0,0,0
286,"Data Scientist",1,141,225,183.00,AstraZeneca,4,"New York",NY,Cambridge,"United Kingdom",0,"10000+ employees",1913,"Company - Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","$10+ billion (USD)",1,1,0,0,0,0,0,0,0,0,0,0,0
287,"Data Scientist",0,141,225,183.00,"Oshkosh Corporation",4.2,Oshkosh,WI,Oshkosh,WI,1,"10000+ employees",1917,"Company - Public","Transportation Equipment Manufacturing",Manufacturing,"$5 to $10 billion (USD)",1,0,1,1,1,0,1,0,0,0,0,0,0
288,"Data Scientist",0,141,225,183.00,"Joby Aviation",4.3,"San Carlos",CA,"Santa Cruz",CA,1,"51 to 200 employees",NULL,"Company - Private",NULL,NULL,"Unknown / Non-Applicable",1,0,1,1,0,0,1,1,0,0,0,0,0
289,"Data Scientist",0,141,225,183.00,Mackin,3.4,"Menlo Park",CA,Pittsburgh,PA,0,"51 to 200 employees",1960,"Company - Private","Architectural & Engineering Services","Business Services","$10 to $25 million (USD)",1,0,1,0,0,0,0,0,0,0,0,0,0
290,"Data Scientist",0,141,225,183.00,PETADATA,NULL,"San Francisco",CA,Fremont,CA,1,"51 to 200 employees",NULL,"Company - Private",NULL,NULL,"Unknown / Non-Applicable",1,1,1,0,0,1,1,0,1,0,0,0,0
291,"Data Scientist",0,141,225,183.00,"VBeyond Corporation",4.4,Dallas,TX,Hillsborough,NJ,0,"201 to 500 employees",2006,"Company - Private","Staffing & Outsourcing","Business Services","$5 to $10 million (USD)",1,1,0,0,0,0,0,0,0,0,0,0,0
292,"Machine Learning Engineer",0,141,225,183.00,Leidos,3.5,Arlington,VA,Reston,VA,1,"10000+ employees",1969,"Company - Public","Aerospace & Defense","Aerospace & Defense","$10+ billion (USD)",1,0,0,0,0,0,0,1,0,1,0,1,0
293,"Data Scientist",0,141,225,183.00,Take-Two,3.7,"San Francisco",CA,"New York",NY,0,"1001 to 5000 employees",1993,"Company - Public","Video Games",Media,"$1 to $2 billion (USD)",1,0,1,1,0,1,1,1,0,1,1,1,0
294,"Data Scientist",0,141,225,183.00,"Colony Brands",3.7,Monroe,WI,Monroe,WI,1,"501 to 1000 employees",NULL,"Company - Private","Food & Beverage Stores",Retail,"$100 to $500 million (USD)",1,0,1,0,0,0,0,0,0,0,0,0,1
295,"Data Scientist",0,141,225,183.00,"Capio Group",4.1,Sacramento,CA,Goteborg,Sweden,0,"10000+ employees",NULL,Hospital,"Health Care Services & Hospitals","Health Care","Unknown / Non-Applicable",1,1,1,0,0,0,0,0,0,0,0,0,0
296,"Data Scientist",0,141,225,183.00,SleePare,3.4,"New York",NY,"New York",NY,1,"1 to 50 employees",2017,"Company - Private","Other Retail Stores",Retail,"Unknown / Non-Applicable",1,0,1,1,0,0,0,0,0,0,0,0,0
297,"Data Analyst",0,141,225,183.00,ShorePoint,4.5,Reston,VA,Washington,DC,0,"1 to 50 employees",2017,"Company - Private","IT Services","Information Technology","Unknown / Non-Applicable",0,0,1,0,0,1,1,0,0,0,0,0,0
298,"Data Scientist",0,141,225,183.00,Dolphin,3.5,"New York",NY,"Lake Buena Vista",FL,0,"1001 to 5000 employees",1990,"Company - Private","Hotels, Motels, & Resorts","Travel & Tourism","Unknown / Non-Applicable",1,0,1,1,0,0,0,0,0,1,0,1,0
299,"Data Scientist",0,141,225,183.00,"TE Connectivity",3.6,Hampton,VA,Schaffhausen,Switzerland,0,"10000+ employees",2007,"Company - Public","Electrical & Electronic Manufacturing",Manufacturing,"$10+ billion (USD)",0,0,0,0,0,0,0,0,0,0,0,0,0
300,"Data Scientist",0,141,225,183.00,"State of Virginia",3.2,Richmond,VA,Richmond,VA,1,"10000+ employees",1788,Government,"State & Regional Agencies",Government,"$10+ billion (USD)",1,1,1,0,1,0,0,0,1,0,0,0,1
301,"Data Scientist",0,141,225,183.00,"TA Digital",3.7,"New York",NY,Newark,CA,0,"501 to 1000 employees",2000,"Company - Private","Computer Hardware & Software","Information Technology","$25 to $50 million (USD)",1,1,1,0,0,0,0,1,1,0,0,0,0
302,"Data Scientist",0,141,225,183.00,"Market America Inc",4,Monterey,CA,Greensboro,NC,0,"501 to 1000 employees",1992,"Company - Private","Other Retail Stores",Retail,"$100 to $500 million (USD)",1,1,0,1,1,0,1,0,0,0,0,0,0
303,"Data Scientist",0,145,225,185.00,Triplebyte,3.2,Chicago,IL,"San Francisco",CA,0,"51 to 200 employees",2015,"Company - Private","Computer Hardware & Software","Information Technology","Unknown / Non-Applicable",0,0,0,0,0,0,0,0,0,0,0,0,0
304,"Data Scientist",0,145,225,185.00,"Kingfisher Systems",4.5,McLean,VA,"Falls Church",VA,1,"51 to 200 employees",2005,"Company - Private","Federal Agencies",Government,"$25 to $50 million (USD)",1,1,1,0,0,1,0,0,0,0,0,0,1
305,"Data Scientist",0,145,225,185.00,TrueAccord,3.4,Remote,Remote,"San Francisco",CA,0,"51 to 200 employees",2013,"Company - Private","Enterprise Software & Network Solutions","Information Technology","Unknown / Non-Applicable",1,0,0,0,0,0,0,0,0,0,0,0,0
306,"Data Scientist",0,145,225,185.00,"ALTA IT Services",3.9,Woodlawn,MD,Rockville,MD,1,"201 to 500 employees",2004,"Company - Private","IT Services","Information Technology","$10 to $25 million (USD)",1,1,1,0,0,1,0,0,0,1,1,1,1
307,"Data Scientist",0,145,225,185.00,"Kollasoft Inc.",3.2,NULL,NULL,Scottsdale,AZ,0,"1 to 50 employees",NULL,"Company - Private","IT Services","Information Technology","$1 to $5 million (USD)",1,0,0,0,0,0,1,0,0,0,0,0,0
308,"Data Scientist",0,145,225,185.00,"Kollasoft Inc.",5,"New York",NY,Irving,TX,0,Unknown,NULL,"Company - Public",NULL,NULL,"Unknown / Non-Applicable",1,0,0,0,0,0,1,0,0,0,0,0,0
309,"Data Scientist",0,145,225,185.00,"ASRC Federal Holding Company",3.4,Reston,VA,Beltsville,MD,0,"5001 to 10000 employees",2003,"Company - Private","Aerospace & Defense","Aerospace & Defense","$500 million to $1 billion (USD)",0,0,0,0,0,0,1,0,0,0,0,0,0
310,"Data Scientist",0,145,225,185.00,"Adwait Algorithm",4.4,"New York",NY,Houston,TX,0,"51 to 200 employees",2015,"Company - Private","IT Services","Information Technology","Unknown / Non-Applicable",1,1,1,1,1,0,0,0,0,1,1,1,0
311,"Data Analyst",1,145,225,185.00,"Cook Children's Health Care System",3.8,"Fort Worth",TX,"Fort Worth",TX,1,"5001 to 10000 employees",1918,"Nonprofit Organization","Health Care Services & Hospitals","Health Care","$100 to $500 million (USD)",0,0,0,0,0,0,0,0,0,0,0,0,0
312,"Director Role",1,145,225,185.00,"Rubius Therapeutics",3.8,Smithfield,RI,Cambridge,MA,0,"201 to 500 employees",2013,"Company - Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","$100 to $500 million (USD)",0,0,0,0,0,0,0,0,0,0,0,0,0
313,"Data Scientist",0,145,225,185.00,"Cambridge FX",3.5,Atlanta,GA,Toronto,Canada,0,"201 to 500 employees",1992,"Company - Public","Financial Transaction Processing",Finance,"$100 to $500 million (USD)",1,0,0,0,0,1,1,0,0,0,0,0,1
314,"Data Scientist",1,145,225,185.00,Metromile,3.8,"San Francisco",CA,"San Francisco",CA,1,"201 to 500 employees",2011,"Company - Private","Insurance Carriers",Insurance,"Unknown / Non-Applicable",1,0,1,1,0,0,0,1,0,0,0,0,0
315,"Data Scientist",0,145,225,185.00,Criteo,3.9,"Ann Arbor",MI,Paris,France,0,"1001 to 5000 employees",2005,"Company - Public",Internet,"Information Technology","$2 to $5 billion (USD)",1,0,0,1,1,0,0,0,0,1,0,0,0
316,"Data Scientist",0,145,225,185.00,"Advance Sourcing Concepts",3.4,Pittsburgh,PA,Pittsburgh,PA,1,"51 to 200 employees",NULL,"Company - Private",NULL,NULL,"$1 to $5 million (USD)",1,1,1,0,0,0,0,1,0,0,0,0,0
317,"Data Scientist",0,145,225,185.00,"Enterprise Solutions Inc",3.8,"New York",NY,Naperville,IL,0,"51 to 200 employees",2000,"Company - Private","Staffing & Outsourcing","Business Services","$25 to $50 million (USD)",1,0,0,0,0,1,1,0,0,0,0,0,0
318,"Data Analyst",0,145,225,185.00,"GreatAmerica Financial Services",4.6,"Cedar Rapids",IA,"Cedar Rapids",IA,1,"501 to 1000 employees",1992,"Company - Private",Lending,Finance,"$100 to $500 million (USD)",0,0,1,0,0,1,1,0,0,0,0,0,0
319,"Data Scientist",0,145,225,185.00,Microagility,NULL,"New York",NY,Princeton,NJ,0,"1 to 50 employees",NULL,"Company - Private",Consulting,"Business Services","$1 to $5 million (USD)",0,1,1,0,0,0,1,0,0,0,0,0,0
320,"Data Scientist",0,145,225,185.00,"Conch Technologies, Inc",4.6,Concord,CA,Memphis,TN,0,"51 to 200 employees",NULL,"Company - Private",Consulting,"Business Services","$5 to $10 million (USD)",0,0,0,0,0,0,0,0,0,0,0,0,0
